#          iterations=   6     deuteron energy=-.222458389E+01 MeV
#
#
#                  D-state probability=0.575987699E-01
#
#
#
#
#   p(fm-1)          3s1(fm**3/2)      3d1(fm**3/2)
   36.1000  0.206924885E-03  -.725363774E-05
   36.1100  0.206446187E-03  -.723622154E-05
   36.1200  0.205968596E-03  -.721884748E-05
   36.1300  0.205492110E-03  -.720151547E-05
   36.1400  0.205016727E-03  -.718422540E-05
   36.1500  0.204542443E-03  -.716697717E-05
   36.1600  0.204069256E-03  -.714977067E-05
   36.1700  0.203597165E-03  -.713260580E-05
   36.1800  0.203126165E-03  -.711548247E-05
   36.1900  0.202656255E-03  -.709840057E-05
   36.2000  0.202187431E-03  -.708135999E-05
   36.2100  0.201719693E-03  -.706436065E-05
   36.2200  0.201253036E-03  -.704740243E-05
   36.2300  0.200787460E-03  -.703048524E-05
   36.2400  0.200322960E-03  -.701360897E-05
   36.2500  0.199859534E-03  -.699677353E-05
   36.2600  0.199397181E-03  -.697997882E-05
   36.2700  0.198935898E-03  -.696322474E-05
   36.2800  0.198475681E-03  -.694651118E-05
   36.2900  0.198016529E-03  -.692983805E-05
   36.3000  0.197558440E-03  -.691320525E-05
   36.3100  0.197101410E-03  -.689661269E-05
   36.3200  0.196645437E-03  -.688006025E-05
   36.3300  0.196190520E-03  -.686354786E-05
   36.3400  0.195736654E-03  -.684707540E-05
   36.3500  0.195283839E-03  -.683064278E-05
   36.3600  0.194832071E-03  -.681424990E-05
   36.3700  0.194381348E-03  -.679789667E-05
   36.3800  0.193931668E-03  -.678158298E-05
   36.3900  0.193483029E-03  -.676530875E-05
   36.4000  0.193035427E-03  -.674907387E-05
   36.4100  0.192588860E-03  -.673287826E-05
   36.4200  0.192143327E-03  -.671672181E-05
   36.4300  0.191698825E-03  -.670060442E-05
   36.4400  0.191255350E-03  -.668452601E-05
   36.4500  0.190812902E-03  -.666848647E-05
   36.4600  0.190371477E-03  -.665248572E-05
   36.4700  0.189931074E-03  -.663652366E-05
   36.4800  0.189491689E-03  -.662060019E-05
   36.4900  0.189053320E-03  -.660471522E-05
   36.5000  0.188615966E-03  -.658886865E-05
   36.5100  0.188179624E-03  -.657306039E-05
   36.5200  0.187744291E-03  -.655729036E-05
   36.5300  0.187309965E-03  -.654155844E-05
   36.5400  0.186876644E-03  -.652586456E-05
   36.5500  0.186444325E-03  -.651020862E-05
   36.5600  0.186013006E-03  -.649459052E-05
   36.5700  0.185582686E-03  -.647901018E-05
   36.5800  0.185153360E-03  -.646346750E-05
   36.5900  0.184725028E-03  -.644796238E-05
   36.6000  0.184297687E-03  -.643249475E-05
   36.6100  0.183871335E-03  -.641706450E-05
   36.6200  0.183445968E-03  -.640167155E-05
   36.6300  0.183021586E-03  -.638631580E-05
   36.6400  0.182598186E-03  -.637099716E-05
   36.6500  0.182175765E-03  -.635571554E-05
   36.6600  0.181754321E-03  -.634047086E-05
   36.6700  0.181333852E-03  -.632526302E-05
   36.6800  0.180914356E-03  -.631009194E-05
   36.6900  0.180495831E-03  -.629495751E-05
   36.7000  0.180078273E-03  -.627985966E-05
   36.7100  0.179661682E-03  -.626479829E-05
   36.7200  0.179246054E-03  -.624977332E-05
   36.7300  0.178831388E-03  -.623478465E-05
   36.7400  0.178417681E-03  -.621983220E-05
   36.7500  0.178004931E-03  -.620491588E-05
   36.7600  0.177593136E-03  -.619003560E-05
   36.7700  0.177182294E-03  -.617519127E-05
   36.7800  0.176772402E-03  -.616038281E-05
   36.7900  0.176363459E-03  -.614561013E-05
   36.8000  0.175955461E-03  -.613087314E-05
   36.8100  0.175548407E-03  -.611617175E-05
   36.8200  0.175142295E-03  -.610150587E-05
   36.8300  0.174737123E-03  -.608687543E-05
   36.8400  0.174332887E-03  -.607228033E-05
   36.8500  0.173929587E-03  -.605772049E-05
   36.8600  0.173527220E-03  -.604319582E-05
   36.8700  0.173125784E-03  -.602870623E-05
   36.8800  0.172725276E-03  -.601425165E-05
   36.8900  0.172325695E-03  -.599983198E-05
   36.9000  0.171927039E-03  -.598544714E-05
   36.9100  0.171529304E-03  -.597109704E-05
   36.9200  0.171132490E-03  -.595678160E-05
   36.9300  0.170736594E-03  -.594250074E-05
   36.9400  0.170341613E-03  -.592825437E-05
   36.9500  0.169947546E-03  -.591404241E-05
   36.9600  0.169554391E-03  -.589986477E-05
   36.9700  0.169162146E-03  -.588572137E-05
   36.9800  0.168770808E-03  -.587161212E-05
   36.9900  0.168380375E-03  -.585753695E-05
   37.0000  0.167990845E-03  -.584349577E-05
   37.0100  0.167602217E-03  -.582948849E-05
   37.0200  0.167214487E-03  -.581551504E-05
   37.0300  0.166827655E-03  -.580157533E-05
   37.0400  0.166441717E-03  -.578766927E-05
   37.0500  0.166056673E-03  -.577379680E-05
   37.0600  0.165672519E-03  -.575995782E-05
   37.0700  0.165289253E-03  -.574615226E-05
   37.0800  0.164906875E-03  -.573238002E-05
   37.0900  0.164525381E-03  -.571864104E-05
   37.1000  0.164144769E-03  -.570493523E-05
   37.1100  0.163765038E-03  -.569126251E-05
   37.1200  0.163386186E-03  -.567762279E-05
   37.1300  0.163008210E-03  -.566401601E-05
   37.1400  0.162631108E-03  -.565044207E-05
   37.1500  0.162254879E-03  -.563690090E-05
   37.1600  0.161879520E-03  -.562339242E-05
   37.1700  0.161505029E-03  -.560991655E-05
   37.1800  0.161131405E-03  -.559647320E-05
   37.1900  0.160758645E-03  -.558306231E-05
   37.2000  0.160386747E-03  -.556968378E-05
   37.2100  0.160015710E-03  -.555633755E-05
   37.2200  0.159645531E-03  -.554302353E-05
   37.2300  0.159276209E-03  -.552974164E-05
   37.2400  0.158907741E-03  -.551649181E-05
   37.2500  0.158540125E-03  -.550327396E-05
   37.2600  0.158173360E-03  -.549008801E-05
   37.2700  0.157807443E-03  -.547693389E-05
   37.2800  0.157442373E-03  -.546381150E-05
   37.2900  0.157078147E-03  -.545072079E-05
   37.3000  0.156714764E-03  -.543766166E-05
   37.3100  0.156352221E-03  -.542463405E-05
   37.3200  0.155990518E-03  -.541163788E-05
   37.3300  0.155629651E-03  -.539867306E-05
   37.3400  0.155269618E-03  -.538573953E-05
   37.3500  0.154910419E-03  -.537283721E-05
   37.3600  0.154552051E-03  -.535996602E-05
   37.3700  0.154194512E-03  -.534712589E-05
   37.3800  0.153837799E-03  -.533431673E-05
   37.3900  0.153481912E-03  -.532153849E-05
   37.4000  0.153126849E-03  -.530879107E-05
   37.4100  0.152772607E-03  -.529607440E-05
   37.4200  0.152419184E-03  -.528338842E-05
   37.4300  0.152066579E-03  -.527073304E-05
   37.4400  0.151714789E-03  -.525810819E-05
   37.4500  0.151363814E-03  -.524551379E-05
   37.4600  0.151013650E-03  -.523294978E-05
   37.4700  0.150664297E-03  -.522041608E-05
   37.4800  0.150315751E-03  -.520791261E-05
   37.4900  0.149968012E-03  -.519543930E-05
   37.5000  0.149621077E-03  -.518299608E-05
   37.5100  0.149274945E-03  -.517058287E-05
   37.5200  0.148929614E-03  -.515819960E-05
   37.5300  0.148585082E-03  -.514584620E-05
   37.5400  0.148241346E-03  -.513352260E-05
   37.5500  0.147898406E-03  -.512122872E-05
   37.5600  0.147556259E-03  -.510896449E-05
   37.5700  0.147214904E-03  -.509672984E-05
   37.5800  0.146874339E-03  -.508452469E-05
   37.5900  0.146534561E-03  -.507234898E-05
   37.6000  0.146195569E-03  -.506020263E-05
   37.6100  0.145857362E-03  -.504808558E-05
   37.6200  0.145519937E-03  -.503599774E-05
   37.6300  0.145183292E-03  -.502393905E-05
   37.6400  0.144847426E-03  -.501190945E-05
   37.6500  0.144512338E-03  -.499990884E-05
   37.6600  0.144178024E-03  -.498793718E-05
   37.6700  0.143844484E-03  -.497599438E-05
   37.6800  0.143511716E-03  -.496408038E-05
   37.6900  0.143179717E-03  -.495219510E-05
   37.7000  0.142848486E-03  -.494033848E-05
   37.7100  0.142518022E-03  -.492851045E-05
   37.7200  0.142188322E-03  -.491671093E-05
   37.7300  0.141859385E-03  -.490493986E-05
   37.7400  0.141531209E-03  -.489319717E-05
   37.7500  0.141203792E-03  -.488148279E-05
   37.7600  0.140877132E-03  -.486979665E-05
   37.7700  0.140551228E-03  -.485813868E-05
   37.7800  0.140226079E-03  -.484650881E-05
   37.7900  0.139901681E-03  -.483490698E-05
   37.8000  0.139578034E-03  -.482333311E-05
   37.8100  0.139255135E-03  -.481178715E-05
   37.8200  0.138932983E-03  -.480026901E-05
   37.8300  0.138611577E-03  -.478877864E-05
   37.8400  0.138290914E-03  -.477731596E-05
   37.8500  0.137970994E-03  -.476588092E-05
   37.8600  0.137651813E-03  -.475447343E-05
   37.8700  0.137333370E-03  -.474309343E-05
   37.8800  0.137015665E-03  -.473174087E-05
   37.8900  0.136698694E-03  -.472041566E-05
   37.9000  0.136382456E-03  -.470911775E-05
   37.9100  0.136066950E-03  -.469784707E-05
   37.9200  0.135752174E-03  -.468660355E-05
   37.9300  0.135438127E-03  -.467538712E-05
   37.9400  0.135124805E-03  -.466419772E-05
   37.9500  0.134812209E-03  -.465303529E-05
   37.9600  0.134500335E-03  -.464189975E-05
   37.9700  0.134189184E-03  -.463079105E-05
   37.9800  0.133878752E-03  -.461970912E-05
   37.9900  0.133569038E-03  -.460865388E-05
   38.0000  0.133260040E-03  -.459762529E-05
   38.0100  0.132951758E-03  -.458662327E-05
   38.0200  0.132644188E-03  -.457564775E-05
   38.0300  0.132337331E-03  -.456469868E-05
   38.0400  0.132031183E-03  -.455377599E-05
   38.0500  0.131725743E-03  -.454287962E-05
   38.0600  0.131421010E-03  -.453200950E-05
   38.0700  0.131116982E-03  -.452116556E-05
   38.0800  0.130813657E-03  -.451034775E-05
   38.0900  0.130511034E-03  -.449955600E-05
   38.1000  0.130209111E-03  -.448879025E-05
   38.1100  0.129907886E-03  -.447805043E-05
   38.1200  0.129607359E-03  -.446733648E-05
   38.1300  0.129307526E-03  -.445664834E-05
   38.1400  0.129008387E-03  -.444598594E-05
   38.1500  0.128709940E-03  -.443534923E-05
   38.1600  0.128412184E-03  -.442473814E-05
   38.1700  0.128115116E-03  -.441415261E-05
   38.1800  0.127818736E-03  -.440359257E-05
   38.1900  0.127523041E-03  -.439305797E-05
   38.2000  0.127228031E-03  -.438254874E-05
   38.2100  0.126933703E-03  -.437206482E-05
   38.2200  0.126640055E-03  -.436160615E-05
   38.2300  0.126347088E-03  -.435117267E-05
   38.2400  0.126054797E-03  -.434076431E-05
   38.2500  0.125763183E-03  -.433038102E-05
   38.2600  0.125472244E-03  -.432002274E-05
   38.2700  0.125181978E-03  -.430968940E-05
   38.2800  0.124892383E-03  -.429938094E-05
   38.2900  0.124603458E-03  -.428909731E-05
   38.3000  0.124315201E-03  -.427883843E-05
   38.3100  0.124027612E-03  -.426860427E-05
   38.3200  0.123740687E-03  -.425839474E-05
   38.3300  0.123454427E-03  -.424820980E-05
   38.3400  0.123168829E-03  -.423804938E-05
   38.3500  0.122883891E-03  -.422791342E-05
   38.3600  0.122599613E-03  -.421780187E-05
   38.3700  0.122315992E-03  -.420771466E-05
   38.3800  0.122033027E-03  -.419765174E-05
   38.3900  0.121750717E-03  -.418761305E-05
   38.4000  0.121469060E-03  -.417759852E-05
   38.4100  0.121188055E-03  -.416760810E-05
   38.4200  0.120907699E-03  -.415764174E-05
   38.4300  0.120627992E-03  -.414769936E-05
   38.4400  0.120348933E-03  -.413778092E-05
   38.4500  0.120070519E-03  -.412788636E-05
   38.4600  0.119792749E-03  -.411801561E-05
   38.4700  0.119515621E-03  -.410816862E-05
   38.4800  0.119239135E-03  -.409834534E-05
   38.4900  0.118963288E-03  -.408854570E-05
   38.5000  0.118688080E-03  -.407876965E-05
   38.5100  0.118413508E-03  -.406901713E-05
   38.5200  0.118139571E-03  -.405928808E-05
   38.5300  0.117866268E-03  -.404958245E-05
   38.5400  0.117593597E-03  -.403990018E-05
   38.5500  0.117321557E-03  -.403024121E-05
   38.5600  0.117050147E-03  -.402060549E-05
   38.5700  0.116779364E-03  -.401099296E-05
   38.5800  0.116509208E-03  -.400140356E-05
   38.5900  0.116239676E-03  -.399183723E-05
   38.6000  0.115970769E-03  -.398229393E-05
   38.6100  0.115702483E-03  -.397277360E-05
   38.6200  0.115434818E-03  -.396327617E-05
   38.6300  0.115167772E-03  -.395380160E-05
   38.6400  0.114901344E-03  -.394434982E-05
   38.6500  0.114635532E-03  -.393492079E-05
   38.6600  0.114370336E-03  -.392551445E-05
   38.6700  0.114105752E-03  -.391613074E-05
   38.6800  0.113841781E-03  -.390676961E-05
   38.6900  0.113578421E-03  -.389743101E-05
   38.7000  0.113315669E-03  -.388811487E-05
   38.7100  0.113053526E-03  -.387882114E-05
   38.7200  0.112791989E-03  -.386954978E-05
   38.7300  0.112531057E-03  -.386030072E-05
   38.7400  0.112270729E-03  -.385107391E-05
   38.7500  0.112011003E-03  -.384186930E-05
   38.7600  0.111751877E-03  -.383268684E-05
   38.7700  0.111493352E-03  -.382352646E-05
   38.7800  0.111235424E-03  -.381438812E-05
   38.7900  0.110978093E-03  -.380527176E-05
   38.8000  0.110721357E-03  -.379617734E-05
   38.8100  0.110465215E-03  -.378710478E-05
   38.8200  0.110209666E-03  -.377805406E-05
   38.8300  0.109954708E-03  -.376902510E-05
   38.8400  0.109700340E-03  -.376001786E-05
   38.8500  0.109446560E-03  -.375103228E-05
   38.8600  0.109193368E-03  -.374206832E-05
   38.8700  0.108940761E-03  -.373312592E-05
   38.8800  0.108688738E-03  -.372420502E-05
   38.8900  0.108437299E-03  -.371530558E-05
   38.9000  0.108186441E-03  -.370642755E-05
   38.9100  0.107936163E-03  -.369757086E-05
   38.9200  0.107686465E-03  -.368873548E-05
   38.9300  0.107437344E-03  -.367992134E-05
   38.9400  0.107188799E-03  -.367112840E-05
   38.9500  0.106940830E-03  -.366235661E-05
   38.9600  0.106693434E-03  -.365360591E-05
   38.9700  0.106446610E-03  -.364487625E-05
   38.9800  0.106200358E-03  -.363616759E-05
   38.9900  0.105954675E-03  -.362747986E-05
   39.0000  0.105709560E-03  -.361881303E-05
   39.0100  0.105465013E-03  -.361016703E-05
   39.0200  0.105221031E-03  -.360154183E-05
   39.0300  0.104977613E-03  -.359293736E-05
   39.0400  0.104734759E-03  -.358435358E-05
   39.0500  0.104492467E-03  -.357579044E-05
   39.0600  0.104250735E-03  -.356724789E-05
   39.0700  0.104009562E-03  -.355872587E-05
   39.0800  0.103768947E-03  -.355022435E-05
   39.0900  0.103528889E-03  -.354174326E-05
   39.1000  0.103289387E-03  -.353328256E-05
   39.1100  0.103050438E-03  -.352484220E-05
   39.1200  0.102812042E-03  -.351642214E-05
   39.1300  0.102574198E-03  -.350802231E-05
   39.1400  0.102336903E-03  -.349964268E-05
   39.1500  0.102100158E-03  -.349128319E-05
   39.1600  0.101863961E-03  -.348294379E-05
   39.1700  0.101628309E-03  -.347462444E-05
   39.1800  0.101393203E-03  -.346632509E-05
   39.1900  0.101158641E-03  -.345804569E-05
   39.2000  0.100924622E-03  -.344978618E-05
   39.2100  0.100691144E-03  -.344154653E-05
   39.2200  0.100458206E-03  -.343332668E-05
   39.2300  0.100225807E-03  -.342512659E-05
   39.2400  0.999939452E-04  -.341694621E-05
   39.2500  0.997626202E-04  -.340878549E-05
   39.2600  0.995318303E-04  -.340064438E-05
   39.2700  0.993015742E-04  -.339252284E-05
   39.2800  0.990718509E-04  -.338442082E-05
   39.2900  0.988426590E-04  -.337633826E-05
   39.3000  0.986139973E-04  -.336827513E-05
   39.3100  0.983858646E-04  -.336023138E-05
   39.3200  0.981582597E-04  -.335220695E-05
   39.3300  0.979311812E-04  -.334420181E-05
   39.3400  0.977046282E-04  -.333621591E-05
   39.3500  0.974785992E-04  -.332824919E-05
   39.3600  0.972530931E-04  -.332030162E-05
   39.3700  0.970281087E-04  -.331237314E-05
   39.3800  0.968036448E-04  -.330446371E-05
   39.3900  0.965797001E-04  -.329657329E-05
   39.4000  0.963562735E-04  -.328870183E-05
   39.4100  0.961333638E-04  -.328084928E-05
   39.4200  0.959109698E-04  -.327301559E-05
   39.4300  0.956890902E-04  -.326520073E-05
   39.4400  0.954677240E-04  -.325740464E-05
   39.4500  0.952468698E-04  -.324962728E-05
   39.4600  0.950265266E-04  -.324186861E-05
   39.4700  0.948066931E-04  -.323412857E-05
   39.4800  0.945873682E-04  -.322640713E-05
   39.4900  0.943685507E-04  -.321870424E-05
   39.5000  0.941502393E-04  -.321101985E-05
   39.5100  0.939324330E-04  -.320335393E-05
   39.5200  0.937151306E-04  -.319570641E-05
   39.5300  0.934983309E-04  -.318807727E-05
   39.5400  0.932820327E-04  -.318046645E-05
   39.5500  0.930662349E-04  -.317287391E-05
   39.5600  0.928509364E-04  -.316529961E-05
   39.5700  0.926361359E-04  -.315774351E-05
   39.5800  0.924218323E-04  -.315020555E-05
   39.5900  0.922080245E-04  -.314268569E-05
   39.6000  0.919947113E-04  -.313518390E-05
   39.6100  0.917818916E-04  -.312770012E-05
   39.6200  0.915695642E-04  -.312023432E-05
   39.6300  0.913577280E-04  -.311278645E-05
   39.6400  0.911463819E-04  -.310535647E-05
   39.6500  0.909355247E-04  -.309794433E-05
   39.6600  0.907251553E-04  -.309054998E-05
   39.6700  0.905152726E-04  -.308317340E-05
   39.6800  0.903058754E-04  -.307581453E-05
   39.6900  0.900969626E-04  -.306847333E-05
   39.7000  0.898885331E-04  -.306114976E-05
   39.7100  0.896805858E-04  -.305384378E-05
   39.7200  0.894731196E-04  -.304655534E-05
   39.7300  0.892661333E-04  -.303928440E-05
   39.7400  0.890596259E-04  -.303203092E-05
   39.7500  0.888535962E-04  -.302479485E-05
   39.7600  0.886480431E-04  -.301757616E-05
   39.7700  0.884429655E-04  -.301037480E-05
   39.7800  0.882383624E-04  -.300319074E-05
   39.7900  0.880342326E-04  -.299602392E-05
   39.8000  0.878305750E-04  -.298887430E-05
   39.8100  0.876273885E-04  -.298174186E-05
   39.8200  0.874246722E-04  -.297462653E-05
   39.8300  0.872224247E-04  -.296752829E-05
   39.8400  0.870206452E-04  -.296044709E-05
   39.8500  0.868193324E-04  -.295338288E-05
   39.8600  0.866184854E-04  -.294633564E-05
   39.8700  0.864181030E-04  -.293930531E-05
   39.8800  0.862181841E-04  -.293229186E-05
   39.8900  0.860187278E-04  -.292529525E-05
   39.9000  0.858197329E-04  -.291831543E-05
   39.9100  0.856211983E-04  -.291135236E-05
   39.9200  0.854231230E-04  -.290440601E-05
   39.9300  0.852255059E-04  -.289747633E-05
   39.9400  0.850283461E-04  -.289056329E-05
   39.9500  0.848316423E-04  -.288366683E-05
   39.9600  0.846353935E-04  -.287678693E-05
   39.9700  0.844395988E-04  -.286992355E-05
   39.9800  0.842442570E-04  -.286307663E-05
   39.9900  0.840493671E-04  -.285624615E-05
   40.0000  0.838549281E-04  -.284943206E-05
   40.0100  0.836609389E-04  -.284263432E-05
   40.0200  0.834673984E-04  -.283585290E-05
   40.0300  0.832743057E-04  -.282908775E-05
   40.0400  0.830816597E-04  -.282233884E-05
   40.0500  0.828894594E-04  -.281560613E-05
   40.0600  0.826977037E-04  -.280888957E-05
   40.0700  0.825063916E-04  -.280218912E-05
   40.0800  0.823155221E-04  -.279550476E-05
   40.0900  0.821250941E-04  -.278883644E-05
   40.1000  0.819351067E-04  -.278218411E-05
   40.1100  0.817455587E-04  -.277554775E-05
   40.1200  0.815564493E-04  -.276892731E-05
   40.1300  0.813677774E-04  -.276232276E-05
   40.1400  0.811795419E-04  -.275573406E-05
   40.1500  0.809917419E-04  -.274916116E-05
   40.1600  0.808043764E-04  -.274260404E-05
   40.1700  0.806174443E-04  -.273606264E-05
   40.1800  0.804309446E-04  -.272953694E-05
   40.1900  0.802448764E-04  -.272302690E-05
   40.2000  0.800592387E-04  -.271653247E-05
   40.2100  0.798740304E-04  -.271005363E-05
   40.2200  0.796892505E-04  -.270359032E-05
   40.2300  0.795048982E-04  -.269714253E-05
   40.2400  0.793209723E-04  -.269071020E-05
   40.2500  0.791374719E-04  -.268429330E-05
   40.2600  0.789543960E-04  -.267789180E-05
   40.2700  0.787717436E-04  -.267150565E-05
   40.2800  0.785895138E-04  -.266513482E-05
   40.2900  0.784077055E-04  -.265877927E-05
   40.3000  0.782263179E-04  -.265243896E-05
