  1   2  5.7660  32.000  1.1500  1.094e-02  2.705e-04  5.798e-07 Fomin:2010ei 
  1   2  5.7660  32.000  1.1833  6.623e-03  2.210e-04  3.408e-07 Fomin:2010ei 
  1   2  5.7660  32.000  1.2167  4.116e-03  1.823e-04  2.044e-07 Fomin:2010ei 
  1   2  5.7660  32.000  1.2500  2.387e-03  1.543e-04  1.139e-07 Fomin:2010ei 
  1   2  5.7660  32.000  1.2833  1.789e-03  8.429e-05  8.211e-08 Fomin:2010ei 
  1   2  5.7660  32.000  1.3167  1.096e-03  6.772e-05  4.981e-08 Fomin:2010ei 
  1   2  5.7660  32.000  1.3500  8.221e-04  6.195e-05  3.624e-08 Fomin:2010ei 
  1   2  5.7660  32.000  1.3833  5.869e-04  5.129e-05  2.587e-08 Fomin:2010ei 
  1   2  5.7660  32.000  1.4167  4.203e-04  4.410e-05  1.887e-08 Fomin:2010ei 
  1   2  5.7660  32.000  1.4500  2.160e-04  3.710e-05  9.969e-09 Fomin:2010ei 
  1   2  5.7660  32.000  1.4833  1.692e-04  3.210e-05  7.991e-09 Fomin:2010ei 
  1   2  5.7660  32.000  1.5167  1.020e-04  2.804e-05  4.970e-09 Fomin:2010ei 
  1   2  5.7660  32.000  1.5500  1.184e-04  2.303e-05  5.933e-09 Fomin:2010ei 
  1   2  5.7660  32.000  1.5833  8.137e-05  2.133e-05  4.177e-09 Fomin:2010ei 
  1   2  5.7660  32.000  1.6167  3.622e-05  1.651e-05  1.888e-09 Fomin:2010ei 
  1   2  5.7660  32.000  1.6500  2.941e-05  1.415e-05  1.555e-09 Fomin:2010ei 
  1   2  5.7660  32.000  1.6833  4.368e-05  1.444e-05  2.348e-09 Fomin:2010ei 
  1   2  5.7660  32.000  1.7167  1.172e-05  1.153e-05  6.451e-10 Fomin:2010ei 
  1   2  5.7660  32.000  1.7500  5.851e-06  1.110e-05  3.338e-10 Fomin:2010ei 
  1   2  5.7660  32.000  1.7833  5.567e-06  1.063e-05  3.358e-10 Fomin:2010ei 
  1   2  5.7660  32.000  1.8167 -5.269e-06  6.864e-06  3.450e-10 Fomin:2010ei 
  1   2  5.7660  32.000  1.8500 -1.998e-06  7.909e-06  1.467e-10 Fomin:2010ei 
  1   2  5.7660  32.000  1.8833  7.270e-06  7.029e-06  6.242e-10 Fomin:2010ei 
  1   2  5.7660  32.000  1.9167  1.678e-05  1.052e-05  1.786e-09 Fomin:2010ei 
  1   2  5.7660  32.000  1.9500 -3.999e-06  6.131e-06  5.882e-10 Fomin:2010ei 
  1   2  5.7660  40.000  0.3167  2.971e+00  1.169e-02  8.817e-05 Fomin:2010ei 
  1   2  5.7660  40.000  0.3500  2.662e+00  8.323e-03  7.911e-05 Fomin:2010ei 
  1   2  5.7660  40.000  0.3833  2.340e+00  5.995e-03  6.886e-05 Fomin:2010ei 
  1   2  5.7660  40.000  0.4167  2.037e+00  5.470e-03  6.070e-05 Fomin:2010ei 
  1   2  5.7660  40.000  0.4500  1.765e+00  5.341e-03  5.278e-05 Fomin:2010ei 
  1   2  5.7660  40.000  0.4833  1.493e+00  4.333e-03  4.481e-05 Fomin:2010ei 
  1   2  5.7660  40.000  0.5167  1.272e+00  3.495e-03  3.836e-05 Fomin:2010ei 
  1   2  5.7660  40.000  0.5500  1.063e+00  3.275e-03  3.221e-05 Fomin:2010ei 
  1   2  5.7660  40.000  0.5833  8.720e-01  1.732e-03  2.655e-05 Fomin:2010ei 
  1   2  5.7660  40.000  0.6167  7.222e-01  1.435e-03  2.213e-05 Fomin:2010ei 
  1   2  5.7660  40.000  0.6500  5.820e-01  1.269e-03  1.795e-05 Fomin:2010ei 
  1   2  5.7660  40.000  0.6833  4.645e-01  1.154e-03  1.444e-05 Fomin:2010ei 
  1   2  5.7660  40.000  0.7167  3.762e-01  1.153e-03  1.185e-05 Fomin:2010ei 
  1   2  5.7660  40.000  0.7500  2.925e-01  8.090e-04  9.417e-06 Fomin:2010ei 
  1   2  5.7660  40.000  0.7833  2.247e-01  7.956e-04  7.232e-06 Fomin:2010ei 
  1   2  5.7660  40.000  0.8167  1.625e-01  6.818e-04  5.654e-06 Fomin:2010ei 
  1   2  5.7660  40.000  0.8500  1.139e-01  5.796e-04  3.988e-06 Fomin:2010ei 
  1   2  5.7660  40.000  0.8833  7.683e-02  4.849e-04  2.652e-06 Fomin:2010ei 
  1   2  5.7660  40.000  0.9167  5.379e-02  4.411e-04  1.871e-06 Fomin:2010ei 
  1   2  5.7660  40.000  0.9500  4.058e-02  2.894e-04  1.330e-06 Fomin:2010ei 
  1   2  5.7660  40.000  0.9833  3.684e-02  3.244e-04  1.133e-06 Fomin:2010ei 
  1   2  5.7660  40.000  1.0167  2.849e-02  2.876e-04  1.160e-06 Fomin:2010ei 
  1   2  5.7660  40.000  1.0500  1.603e-02  2.216e-04  7.890e-07 Fomin:2010ei 
  1   2  5.7660  40.000  1.0833  7.802e-03  1.625e-04  3.933e-07 Fomin:2010ei 
